name,rating,review_count,price,categories,city,state,zip_code,latitude,longitude,address,url
Thursday_Kitchen,4.5,1537,2,"Korean, New_American, Tapas_SmallPlates",New York,NY,10009,40.72761,-73.98373,"424 E 9th St New York, NY 10009",https://www.yelp.com/biz/thursday-kitchen-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Joe's_Shanghai,4,6637,2,"Shanghainese, Seafood, Noodles",New York,NY,10013,40.7156608,-73.9967012,"46 Bowery St New York, NY 10013",https://www.yelp.com/biz/joes-shanghai-new-york-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
LoveMama,4.5,5809,2,"Thai, Malaysian, Vietnamese",New York,NY,10003,40.73040872,-73.98612673,"174 2nd Ave New York, NY 10003",https://www.yelp.com/biz/lovemama-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Rubirosa,4.5,2579,2,"Italian, Pizza",New York,NY,10012,40.722766,-73.996233,"235 Mulberry St New York, NY 10012",https://www.yelp.com/biz/rubirosa-new-york-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Da_Andrea,4.5,1159,2,"Italian, Bars",New York,NY,10011,40.736218,-73.99597,"35 W 13th St New York, NY 10011",https://www.yelp.com/biz/da-andrea-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
The_Cabin_NYC,4,402,2,"New_American, Cocktail_Bars, Breakfast_and_Brunch",New York,NY,10009,40.72393,-73.98383,"205 E 4th St New York, NY 10009",https://www.yelp.com/biz/the-cabin-nyc-new-york-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Gelso_&_Grand,4.5,1179,2,"Italian, Pasta_Shops, Pizza",New York,NY,10013,40.71940895,-73.99737779,"186 Grand St New York, NY 10013",https://www.yelp.com/biz/gelso-and-grand-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Anytime,4.5,1928,2,"Korean, Tapas_SmallPlates, Burgers",New York,NY,10001,40.74776271,-73.98677936,"23 W 32nd St Fl 3 New York, NY 10001",https://www.yelp.com/biz/anytime-new-york-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
The_Wild_Son_Lunch_Counter,4.5,548,2,"New_American, Sandwiches, Breakfast_and_Brunch",New York,NY,10009,40.72737,-73.98525,"130 First Ave New York, NY 10009",https://www.yelp.com/biz/the-wild-son-lunch-counter-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Jane_Restaurant,4,3315,2,"Breakfast_and_Brunch, New_American, Bars",New York,NY,10012,40.7273779,-74.00025,"100 W Houston St New York, NY 10012",https://www.yelp.com/biz/jane-restaurant-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Sunday_in_Brooklyn,4,1033,2,"New_American, Breakfast_and_Brunch, Cocktail_Bars",Brooklyn,NY,11249,40.71418124,-73.9653281,"348 Wythe Ave Brooklyn, NY 11249",https://www.yelp.com/biz/sunday-in-brooklyn-brooklyn-6?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Salt_+_Charcoal,4,628,2,"Japanese, Steakhouses, Wine_Bars",Brooklyn,NY,11249,40.71453,-73.9613511,"171 Grand St Brooklyn, NY 11249",https://www.yelp.com/biz/salt-charcoal-brooklyn?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Raku,4.5,1289,2,"Japanese, Noodles",New York,NY,10003,40.72649881,-73.98665261,"342 E 6th St New York, NY 10003",https://www.yelp.com/biz/raku-new-york-7?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
AlMar,4,466,2,"Italian, Breakfast_and_Brunch, Cocktail_Bars",Brooklyn,NY,11201,40.702662,-73.989177,"111 Front St Brooklyn, NY 11201",https://www.yelp.com/biz/almar-brooklyn-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Sweet_Chick,4,1771,2,"Southern, Breakfast_and_Brunch, New_American",New York,NY,10002,40.7217399,-73.98739,"178 Ludlow St New York, NY 10002",https://www.yelp.com/biz/sweet-chick-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Amélie,4.5,2778,3,"French, Wine_Bars",New York,NY,10011,40.7327,-73.99766,"22 W 8th St New York, NY 10011",https://www.yelp.com/biz/am%C3%A9lie-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Benemon,4.5,642,2,"Japanese, Tapas_SmallPlates, Bars",New York,NY,10003,40.72551,-73.98838,"108 E 4th St New York, NY 10003",https://www.yelp.com/biz/benemon-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Crab_House_All_You_Can_Eat_Seafood,4.5,327,4,"Buffets, Seafood, Cajun_Creole",New York,NY,10022,40.759664,-73.969776,"135 E 55th St New York, NY 10022",https://www.yelp.com/biz/crab-house-all-you-can-eat-seafood-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Olio_e_Più,4.5,3116,2,"Pizza, Italian, Cocktail_Bars",New York,NY,10014,40.73379804,-73.99977393,"3 Greenwich Ave New York, NY 10014",https://www.yelp.com/biz/olio-e-pi%C3%B9-new-york-7?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Cafe_Mogador,4.5,1255,2,"Moroccan, Breakfast_and_Brunch, Mediterranean",Brooklyn,NY,11211,40.719747,-73.959993,"133 Wythe Ave Brooklyn, NY 11211",https://www.yelp.com/biz/cafe-mogador-brooklyn?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
RH_Rooftop_Restaurant_New_York,4,547,3,"American_Traditional, Wine_Bars",New York,NY,10014,40.73985,-74.00639,"9 9th Ave New York, NY 10014",https://www.yelp.com/biz/rh-rooftop-restaurant-new-york-new-york-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
5ive_Spice,4.5,500,2,"Vietnamese, Tacos, Sandwiches",New York,NY,10012,40.722598,-73.996272,"227 Mulberry St New York, NY 10012",https://www.yelp.com/biz/5ive-spice-new-york-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
1803,4,618,2,"Cajun_Creole, Seafood, Bars",New York,NY,10007,40.715498,-74.007178,"82 Reade St New York, NY 10007",https://www.yelp.com/biz/1803-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
CHILI,5,197,2,"Szechuan, Dimsum, Cocktail_Bars",New York,NY,10016,40.75002,-73.98215,"13 E 37th St New York, NY 10016",https://www.yelp.com/biz/chili-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
The_Four_Horsemen,4.5,235,2,"Wine_Bars, New_American",Brooklyn,NY,11211,40.71305,-73.95732,"295 Grand St Brooklyn, NY 11211",https://www.yelp.com/biz/the-four-horsemen-brooklyn?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Malibu_Farm_New_York,4,230,2,"New_American, Beer_and_Wine",New York,NY,10038,40.70576508,-74.00150903,"89 South St Pier 17 New York, NY 10038",https://www.yelp.com/biz/malibu-farm-new-york-new-york-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Momofuku_Ssam_Bar,4,60,3,"Asian_Fusion, New_American, Steakhouses",New York,NY,10038,40.70547602,-74.0016428,"89 South St Pier 17 New York, NY 10038",https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Piccola_Cucina_Osteria,4.5,627,2,Italian,New York City,NY,10012,40.72506,-74.00322,"196 Spring St New York City, NY 10012",https://www.yelp.com/biz/piccola-cucina-osteria-new-york-city?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Thai_Villa,4.5,4020,2,Thai,New York,NY,10003,40.73902,-73.99065,"5 E 19th St G Floor New York, NY 10003",https://www.yelp.com/biz/thai-villa-new-york-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Noodle_Village,4,1251,2,"Chinese, Noodles",New York,NY,10013,40.714167,-73.998803,"13 Mott St New York, NY 10013",https://www.yelp.com/biz/noodle-village-new-york-7?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Time_Out_Market_New_York,3.5,327,2,Food_Court,Brooklyn,NY,11201,40.70342863,-73.99214637,"55 Water St Brooklyn, NY 11201",https://www.yelp.com/biz/time-out-market-new-york-brooklyn?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
3_Times,4.5,175,2,"Dimsum, Shanghainese, Noodles",New York,NY,10002,40.718271,-73.985209,"90 Clinton St New York, NY 10002",https://www.yelp.com/biz/3-times-new-york-5?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
The_Osprey,4,248,2,New_American,Brooklyn,NY,11201,40.702241,-73.995539,"60 Furman St Brooklyn, NY 11201",https://www.yelp.com/biz/the-osprey-brooklyn?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Al_Badawi,5,30,2,Middle_Eastern,Brooklyn,NY,11201,40.69059,-73.99503,"151 Atlantic Ave Brooklyn, NY 11201",https://www.yelp.com/biz/al-badawi-brooklyn-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Raku,4.5,616,2,"Japanese, Noodles",New York,NY,10012,40.72728,-74.00252,"48 Macdougal St New York, NY 10012",https://www.yelp.com/biz/raku-new-york-6?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Juliana's,4.5,2406,2,Pizza,Brooklyn,NY,11201,40.70274719,-73.9934349,"19 Old Fulton St Brooklyn, NY 11201",https://www.yelp.com/biz/julianas-brooklyn-3?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Pastis,4,346,3,French,New York,NY,10014,40.73928,-74.00695,"52 Gansevoort St New York, NY 10014",https://www.yelp.com/biz/pastis-new-york-3?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Atrium_Dumbo,4,682,2,"New_American, French, Bars",Brooklyn,NY,11201,40.7033899,-73.9904923,"15 Main St Brooklyn, NY 11201",https://www.yelp.com/biz/atrium-dumbo-brooklyn?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Nyonya,4,2208,2,"Malaysian, Chinese",New York,NY,10013,40.71911697,-73.99683229,"199 Grand St New York, NY 10013",https://www.yelp.com/biz/nyonya-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Fishmarket_Restaurant,4.5,586,2,"Seafood, Dive_Bars, Malaysian",New York,NY,10038,40.70717,-74.00192,"111 South St New York, NY 10038",https://www.yelp.com/biz/fishmarket-restaurant-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
nonono,4,963,3,"Tapas_SmallPlates, Izakaya, Ramen",New York,NY,10016,40.74545,-73.98499,"118 Madison Ave New York, NY 10016",https://www.yelp.com/biz/nonono-new-york-6?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Balthazar,4,3300,3,"French, Breakfast_and_Brunch",New York,NY,10012,40.7226893,-73.99821492,"80 Spring St New York, NY 10012",https://www.yelp.com/biz/balthazar-new-york-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Excuse_My_French,4.5,325,2,"Bars, Tapas_Bars, French",New York,NY,10002,40.718437,-73.989807,"96 Orchard St New York, NY 10002",https://www.yelp.com/biz/excuse-my-french-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Izakaya_MEW,4,2559,2,"Tapas_Bars, Sushi_Bars, Izakaya",New York,NY,10001,40.750148,-73.98632035,"53 W 35th St New York, NY 10001",https://www.yelp.com/biz/izakaya-mew-new-york-3?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Wayla,4.5,471,2,Thai,New York,NY,10002,40.7183,-73.9926038,"100 Forsyth St Basement New York, NY 10002",https://www.yelp.com/biz/wayla-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Boqueria_Soho,4,1132,2,"Spanish, Tapas_Bars, Tapas_SmallPlates",New York,NY,10012,40.724912,-74.0021299,"171 Spring St New York, NY 10012",https://www.yelp.com/biz/boqueria-soho-new-york-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
hanon,4.5,242,2,"Japanese, Noodles",Brooklyn,NY,11211,40.7134488,-73.9513445,"436 Union Ave Brooklyn, NY 11211",https://www.yelp.com/biz/hanon-brooklyn?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
JeJu_Noodle_Bar,4.5,733,2,"Korean, Noodles, Cocktail_Bars",New York,NY,10014,40.73304,-74.00734,"679 Greenwich St New York, NY 10014",https://www.yelp.com/biz/jeju-noodle-bar-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Buvette,4,1928,2,"French, Wine_Bars, Cocktail_Bars",New York,NY,10014,40.732704,-74.00434641,"42 Grove St New York, NY 10014",https://www.yelp.com/biz/buvette-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Fish_Cheeks,4.5,965,2,"Seafood, Thai, Live_Raw_Food",New York,NY,10012,40.7258,-73.9927,"55 Bond St New York, NY 10012",https://www.yelp.com/biz/fish-cheeks-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Tasty_Hand-Pulled_Noodles,4,1697,2,"Chinese, Noodles",New York,NY,10013,40.7142,-73.99787,"1 Doyers St New York, NY 10013",https://www.yelp.com/biz/tasty-hand-pulled-noodles-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Fish_Cheeks,4.5,965,2,"Seafood, Thai, Live_Raw_Food",New York,NY,10012,40.7258,-73.9927,"55 Bond St New York, NY 10012",https://www.yelp.com/biz/fish-cheeks-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Pig_and_Khao,4,1744,3,"Filipino, Thai, Pan_Asian",New York,NY,10002,40.71926,-73.98475,"68 Clinton St New York, NY 10002",https://www.yelp.com/biz/pig-and-khao-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Evelina,4.5,255,3,Italian,Brooklyn,NY,11205,40.689722,-73.971003,"211 Dekalb Ave Brooklyn, NY 11205",https://www.yelp.com/biz/evelina-brooklyn-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
DOMODOMO_New_York,4.5,1336,3,"Japanese, Sushi_Bars",New York,NY,10012,40.7280299,-74.00167,"140 W Houston St New York, NY 10012",https://www.yelp.com/biz/domodomo-new-york-new-york-4?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Ichibantei,4,247,2,"Japanese, Steakhouses",New York,NY,10009,40.73063,-73.98275,"401 E 13th St New York, NY 10009",https://www.yelp.com/biz/ichibantei-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Paesano_of_Mulberry_Street,4,1145,2,"Italian, Salad, Seafood",New York,NY,10013,40.718554,-73.997447,"136 Mulberry St New York, NY 10013",https://www.yelp.com/biz/paesano-of-mulberry-street-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Her_Name_Is_Han,4.5,1465,2,"Korean, Breakfast_and_Brunch, Cocktail_Bars",New York,NY,10016,40.7462616,-73.98473358,"17 E 31st St New York, NY 10016",https://www.yelp.com/biz/her-name-is-han-new-york-3?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Otis,5,408,3,"New_American, Cocktail_Bars",Brooklyn,NY,11206,40.706011,-73.932598,"18 Harrison Pl Brooklyn, NY 11206",https://www.yelp.com/biz/otis-brooklyn-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Uluh,4.5,647,3,"Tea_Rooms, Asian_Fusion, Szechuan",New York,NY,10003,40.7293403,-73.9866071,"152 2nd Ave Ste A New York, NY 10003",https://www.yelp.com/biz/uluh-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
San_Marzano_Pasta_Fresca,4,1345,2,"Italian, Bars, Breakfast_and_Brunch",New York,NY,10003,40.727966,-73.988382,"117 Second Ave New York, NY 10003",https://www.yelp.com/biz/san-marzano-pasta-fresca-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Ruby's_Cafe,4.5,234,2,"Australian, Breakfast_and_Brunch, Sandwiches",New York,NY,10003,40.730932,-73.988061,"198 E 11th St New York, NY 10003",https://www.yelp.com/biz/rubys-cafe-new-york-5?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
La_Contenta,4.5,821,2,"Mexican, Bars, Breakfast_and_Brunch",New York,NY,10002,40.71873,-73.98691,"102 Norfolk St New York, NY 10002",https://www.yelp.com/biz/la-contenta-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Rabbithole_Restaurant,4,882,2,"New_American, Breakfast_and_Brunch, Cocktail_Bars",Brooklyn,NY,11211,40.71229328,-73.96286879,"352 Bedford Ave Brooklyn, NY 11211",https://www.yelp.com/biz/rabbithole-restaurant-brooklyn?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Upstate_Craft_Beer_&_Oyster_Bar,4.5,1954,2,Seafood,New York,NY,10003,40.726373,-73.986557,"95 1st Ave New York, NY 10003",https://www.yelp.com/biz/upstate-craft-beer-and-oyster-bar-new-york-4?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
The_Leroy_House,4.5,141,3,"New_American, Cocktail_Bars",New York,NY,10014,40.73063,-74.00661,"430 Hudson St New York, NY 10014",https://www.yelp.com/biz/the-leroy-house-new-york-5?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Don_Angie,4.5,501,3,"Italian, New_American",New York,NY,10014,40.73778,-74.00197,"103 Greenwich Ave New York, NY 10014",https://www.yelp.com/biz/don-angie-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Soothr,4.5,425,2,"Thai, Noodles, Cocktail_Bars",New York,NY,10003,40.732259,-73.987363,"204 E 13th St New York, NY 10003",https://www.yelp.com/biz/soothr-new-york-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Kimura,4.5,216,2,"Japanese, Hot_Pot",New York,NY,10003,40.728995,-73.988279,"31 St Marks Pl New York, NY 10003",https://www.yelp.com/biz/kimura-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Les_Enfants_de_Boheme,4.5,295,2,"French, Cocktail_Bars, Wine_Bars",New York,NY,10002,40.7136187,-73.9888503,"177 Henry St New York, NY 10002",https://www.yelp.com/biz/les-enfants-de-boheme-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Silver_Factory,4.5,241,2,"Korean, Bars",Brooklyn,NY,11211,40.709227,-73.958598,"270 South 5th St Brooklyn, NY 11211",https://www.yelp.com/biz/silver-factory-brooklyn?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
While_We_Were_Young,4,390,2,"New_American, Cocktail_Bars",New York,NY,10014,40.73437,-74.00272,"183 W 10th St New York, NY 10014",https://www.yelp.com/biz/while-we-were-young-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Pomp_&_Circumstance_Dining,5,106,2,"Italian, Mediterranean, Middle_Eastern",Williamsburg,NY,11211,40.714166,-73.949612,"577 Lorimer St Williamsburg, NY 11211",https://www.yelp.com/biz/pomp-and-circumstance-dining-williamsburg?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Boucherie_West_Village,4.5,1967,3,"French, Cocktail_Bars, Steakhouses",New York,NY,10014,40.733063,-74.0028772,"99 7th Ave S New York, NY 10014",https://www.yelp.com/biz/boucherie-west-village-new-york-3?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Lilia,4,960,3,"Italian, Cocktail_Bars",Brooklyn,NY,11211,40.71757,-73.95236,"567 Union Ave Brooklyn, NY 11211",https://www.yelp.com/biz/lilia-brooklyn?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
